iid,slot_id,global_score,impression_count,ctr_mean
554167812872903984,10794,0.017118873390444916,7.580049968337325,0.07545519580165236
558622081412765008,10292,0.014247191559587055,6.983851694610469,0.07482493723752132
560803587743009999,12731,0.015993138542080555,6.7244220356236575,0.07912643417211197
567113182009865064,13964,0.014600917929580608,6.03484344208525,0.08134442611575708
567699849343384540,14044,0.015049396932994612,6.200530799387332,0.08098558691405573
573727999251088970,15073,0.017355423844895218,6.395321296878853,0.08328083626147133
578649807602123161,14732,0.015326063551440151,7.4449519360532195,0.07356780999945768
580240278424875932,12124,0.01536681744964743,6.933892981070279,0.07684995534760665
580815011923619667,14688,0.021129593179875932,6.7117934623912525,0.08705206271005131
581525600507501068,10563,0.014657342776136888,6.615501969734431,0.07777221628291474
583567974093250950,12645,0.019553622452301717,7.081008137634098,0.08231851561178995
584883603502871568,12578,0.012877699151130347,6.379944739121873,0.07653787865906733
587605273204216254,14768,0.02056129961809806,8.109552495129355,0.07737749281185737
589393650738587388,10049,0.0176411893384902,7.913100968110003,0.07415468095125229
592383102492645063,11828,0.015990635932988807,6.724306551032741,0.07912333897700553
595185415171123522,13444,0.017044217836769234,7.651640056902838,0.07489010901176087
598227707512744566,10980,0.016596026140813482,7.337939266197302,0.07618193581562241
599474815887101646,13559,0.031102237366129937,7.523164543457884,0.09717353717992559
600273353461727087,11070,0.016627353977169836,6.481970737330264,0.08162276230889758
608150219137661780,13784,0.015083786266139154,7.342430403743462,0.07384365543449936
609282591080118221,13955,0.017299786018626445,8.260404940802937,0.07144501339259457
610036861878216254,10496,0.01325411444212053,5.969539648949078,0.07969859224845699
612294774827772897,11656,0.015997376014646,7.212189674814269,0.07605975964584706
616214354585202891,14011,0.017365131648346934,8.286848650330342,0.07137822365561504
616999413545383295,13455,0.01296607635561529,5.839432079507406,0.08007834089500271
624156455618178878,13191,0.019833977963367336,7.792676607721249,0.07826294609960621
625095863667418963,12504,0.016255282749871425,7.333252485420569,0.07569097050365353
630702220958218883,11075,0.11945000089809449,12.02559246268105,0.20375971205626917
634256892489272054,11914,0.1929223226657104,15.573851652168386,0.2936349534441426
634686330647340219,10702,0.015472421074027024,7.50660996223702,0.07340290251134995
635206403124882833,13275,0.016333186626274115,7.358467329478592,0.07565110618755397
636555293728192724,10808,0.015117130341486174,7.356574268157754,0.07380547687310189
638557963001594544,12649,0.014296497575147435,6.440550580840067,0.07832328572299407
644853476885654644,14790,0.015248250041852186,6.884192597240789,0.07698197460631527
645705482913424328,13676,0.015262357821988485,6.549074410319141,0.07911491430591329
651258009387570646,14998,0.02326561288157599,8.3116809698901,0.0802349020981823
656857478617009852,12850,0.01848958684720115,8.273851061842619,0.0731777475606556
660871718442839594,13974,0.026829889937268633,7.333027073531472,0.09184536792453916
671949213460651799,11877,0.019497901800394978,7.369357175016516,0.08041667710583751
675216857754364119,10691,0.013435911701256183,6.628817500560379,0.07582255612489447
680347640472099207,14960,0.015039307122836236,7.323546164368838,0.07389469131604759
681665405499634480,15044,0.015364518941865711,6.2867852487263844,0.08092350328577712
690565652695395586,10389,0.02415430998557475,7.58222940887126,0.08618826992315017
690604198610203281,13594,0.013464836219392453,5.894018782922583,0.08049628920185847
691264010132127799,13560,0.016203532715041977,7.811648627455911,0.07259781814885194
691530000961414276,11732,0.01241624921322985,5.39476843346158,0.08204003971654063
693659186904510325,12858,0.014498177772089806,6.541738349227995,0.07799383050942205
700633647859202144,14622,0.015166296650598649,7.377409641521468,0.07374930776553937
706546349604557137,11210,0.016798081518708628,7.558594178108888,0.0751003589567341
711145827608344297,10401,0.017490592509940433,7.8442885282935,0.07435818869771946
721237983615008842,12956,0.17286815117540855,13.829289458502558,0.27399320177299874
723336987117810621,12830,0.015678010243305774,6.9520111775404185,0.07721115764657366
728385296934863877,10263,0.015600072021230845,7.041094793818463,0.07653083969774464
728959076793274143,11316,0.017938307319263234,7.335183973006901,0.07824966346190702
740333060714973547,13723,0.010466666347825913,5.253553329275645,0.07995171939368917
752434993084036398,13291,0.014193485745383438,6.412012416771128,0.07834573536707111
753131682397280048,13924,0.01525125188118319,6.8816823157616565,0.07700237585153202
754133297267255693,13731,0.01598988230352756,7.064847596357377,0.07697663172040599
763661512805668232,11152,0.014603075574605068,7.137280271353845,0.07440189249941674
764719361137825293,13946,0.08709355958233037,9.967327380162233,0.16730239928250282
775297125166808271,10388,0.022412308516502954,7.1664211394441635,0.08614709124344994
781664101073458454,12425,0.019321383359658835,7.064357672201401,0.08206866972664885
786077677221122435,14527,0.01699654285366875,5.744019821391075,0.08683611792670783
794320679182173168,12002,0.020760331892395907,8.208937656896351,0.07705535003254507
795218328227161042,13859,0.0180339787921072,6.438213061081925,0.08404710924162502
797211823968469316,10882,0.015259038509575286,6.034304348489056,0.08235311830176831
800494797393621992,10551,0.014776636690262584,6.671331245877571,0.07760269210490825
805913568041780421,11186,0.020207415084052986,6.840942987037399,0.08482971464272465
807757796941772563,11758,0.01705593996437217,7.548597529829154,0.07555722740188031
808276611949293197,10947,0.019733914957538446,7.045936582714414,0.08281488291236092
809343567814331491,13716,0.016660033194434223,6.956191996157722,0.07868488132275853
809772964533157376,15018,0.013672608726844428,5.843825238470658,0.08112990797697073
823845160360983585,11987,0.017471944420091146,6.495685318064732,0.08282648755772053
825831475904003452,12164,0.019228337215434533,6.606192526693796,0.08481317825291357
826504681663386399,10384,0.013044703414695387,6.454814821416273,0.07632126790928412
826904706765019833,10177,0.016928231902380343,7.619173489982599,0.07491749102549423
827943360311016684,11047,0.015867583341147653,7.116443926406682,0.07646473776854852
831165205969856177,13624,0.014012037046702931,6.881716345271851,0.07510922976578983
833785407772114850,14463,0.021192688781516658,8.493205669111912,0.07592477441617597
834989389809122034,12945,0.016543978315845177,6.526290567317869,0.08121616977563056
835535358914792007,14103,0.023879523509696313,9.063369584724269,0.07643670213427718
839132138804502051,11134,0.018892582348596428,6.332058654447171,0.0860274664061346
842074760515773166,11744,0.03912741159895451,7.093606640291823,0.1121385925666581
845989487128174765,12198,0.02868021476453518,7.658534841110824,0.09262094551532835
857429169987857060,13610,0.015871506850649055,6.856577712807764,0.07810800071734829
859312507433558725,14225,0.013624092252198758,6.7118501616019,0.07558686490306102
859435727637091578,12402,0.02021666222374346,7.376515814223407,0.08146949912034102
867418143879342782,10289,0.019754263684716854,8.023878814241204,0.07668450651195274
869047333775531675,13872,0.01920179720011488,7.285002329478053,0.08049584197523202
870699344831182523,13845,0.018607352127401645,7.198502521980148,0.08013279849292225
870934194150185515,13867,0.015957820862176064,7.0658425637493805,0.076921388340565
878704610906715990,13139,0.019104390885770248,6.944363604678328,0.08249322288309752
878721036890062541,12580,0.01648148211727238,7.414597845408763,0.0755239847031934
885724203483082035,13901,0.17453407454904993,13.997912724392542,0.2754755418315869
887857773454728117,14607,0.017005676104468306,6.065131874476217,0.08482692419275005
890522919312967968,11385,0.018659991929165613,7.283542687228275,0.07967741723735089
893000091312716088,13195,0.01798693809413928,8.053840933475804,0.07379609809763642
896854273089679453,10449,0.014423328347160086,7.059956951236046,0.07461449451358365
899299151432249662,13290,0.025707019759524198,7.486747042077927,0.0891616532398192
903578283097237261,11197,0.02027770356680933,7.758168803488344,0.0791581621796115
909774515147735223,11189,0.016367051974360957,5.558989825884598,0.08704032395379614
911915260812703057,14820,0.017873160065587562,7.4801823638951515,0.07723659674165828
913442612020381401,12325,0.014460117617346953,6.3691844133938185,0.07902285719642396
918443616796119281,12350,0.01459546618280318,6.273874759266626,0.07983009761696622
919820659929788928,11676,0.015421969171164895,6.840323080546937,0.07752373188003057
919896671218072549,14889,0.013240764588214682,6.542257428702462,0.07606982996451614
934435189725827711,12654,0.016564844172083287,6.337066920365821,0.08244023381914113
936646551324282456,11470,0.017481691967191987,6.470048418659549,0.08300290074916673
938811956043498677,12484,0.027090224771360725,6.945496209538954,0.09468464817836786
940612056236247437,10779,0.021697955121150327,7.085457521766121,0.0855660044027359
946799949709252134,11612,0.018351561795181805,6.82364101653973,0.08210386218753082
948251339419073721,11705,0.017693006414706666,7.929894133668315,0.07412802861659985
950915056536132156,10855,0.021409529940913517,8.195605884647266,0.07813101224416658
959305222944142887,12889,0.01705818108055586,7.206494384057089,0.07771604874103054
966101416381970898,14569,0.028870400553816317,6.869459306804965,0.0978829766728389
976451215387009842,11553,0.01817651296521494,8.11767658691347,0.07368348619655334
980908703172983262,11348,0.014238858174148144,6.4354855563466,0.07826715194278165
982930324912329101,12288,0.016012893612632133,6.125444962330474,0.08293042550664667
992499561140565048,10953,0.017140957792537444,7.432085801996176,0.07642116860775686
996818982976581873,14841,0.016609040637503368,7.182610710689081,0.07718045295530529
1000415437431536712,14783,0.03369560543790012,9.077139992352013,0.09134425350670354
1001470867004994804,13500,0.015333978212416454,6.91569746751912,0.076914432206136
1002318591447837383,14847,0.01682826723361795,7.021807155387365,0.07852845910949734
1007635862782983016,10240,0.02628401520543428,8.566910335546302,0.08323753167804791
1008636734125506857,10572,0.022555790366964007,7.355678884015998,0.08517385760681793
1016328235734169453,14767,0.014965634096727697,6.762421840291986,0.07731748018031807
1016854424536231677,10840,0.019484088412213656,6.120356619692753,0.08826482123137244
1016996959009446586,10965,0.015309104962060121,6.896436741980087,0.07699778860590648
1024061755643807904,11407,0.013797965884396137,6.082677570091057,0.0798165210410708
1029333150428958817,14613,0.017102382329846077,7.560961412108844,0.07555027146491647
1032415861033945674,14867,0.02107457233002944,8.857590083159778,0.07344856896143528
1032972744081422605,11156,0.013889733625622933,6.8283511368292125,0.07525863215291287
1033525590881755878,12827,0.014544752954500351,5.927835881397993,0.08193282668584408
1039266823263272805,10065,0.021134172940604094,9.335615992559415,0.07052784013124977
1054405901790542637,13478,0.019260223240904206,8.587594774898866,0.07237819267604428
1054809465085770768,10096,0.022073667125829907,8.43577749631934,0.07763231325346806
1056548168046420494,10115,0.018594584537988842,7.800548226847342,0.07632014700287383
1057053571477516868,14424,0.014060393730105545,6.902769464515696,0.07505045204133814
1058333601436348399,13457,0.018397973594028692,6.8771450320336225,0.08183765890285903
1059002370411828034,13582,0.10417764738008313,9.94810553879536,0.19351987704214643
1061197392505081319,14340,0.04884865292037588,8.712858083032891,0.11678604670695572
1061341645988170155,13369,0.0173990453159232,7.29410514556278,0.0776847416541683
1064053427007448274,11921,0.015805946831319164,5.977113743594163,0.08354886003504777
1065677891198920204,12218,0.01655120128111025,6.898721827704183,0.0788807248011212
1069135549908943320,12634,0.013578302036545005,6.126960027892236,0.07920198035168509
1070252680984916190,12702,0.014509583041667502,7.097104478499797,0.07451220520915211
1072885977104968040,11267,0.016107105354795148,7.260205250509674,0.07592485503844573
1075697042014742298,10310,0.0167878819126547,8.052083849697256,0.07197558014919458
1076215881129888662,11889,0.01536014174045024,6.9292078908575965,0.07686927613205424
1080534859922110828,13329,0.011802174463594549,5.888650665407701,0.07799035320808269
1081626017447812246,11507,0.014852710890229742,6.567492033681107,0.07837312935801113
1083856320208763226,13374,0.01387924248740175,6.8237655682143386,0.07527149774483438
1086425134027360746,12743,0.016992755836853245,7.326415612264065,0.07686055436948828
1088453146986577102,13422,0.019977122705811222,8.385579884442741,0.07474605585671075
1098804168267457954,12863,0.01701621256057764,7.102445802697132,0.07830749190046213
1103906091010504671,14525,0.013731257621320355,6.129308817284754,0.07942082544648157
1105722980705217672,11384,0.0180335342229285,7.754214127500741,0.07575505349244697
1107148332706486599,12327,0.016348144760910868,7.3362496245466335,0.0758139362759326
1111231056200251061,12062,0.014120546412189967,5.829563210800373,0.08190400095705426
1111992478000158527,13941,0.018316761485622758,6.95333164718111,0.08123359670331216
1125003051564206556,12789,0.029246947589994153,6.676171802556793,0.09967595668462828
1126287308169145615,11005,0.05918759969399856,8.129831029024269,0.13625236969366633
1127701966514974365,14671,0.01741201824315646,6.424557377111547,0.08318308565456196
1128362304839321040,14821,0.021392976723709836,6.502118846791206,0.0887754285526113
1128628301155984232,14929,0.013244416861286239,5.952628348124683,0.07979032747016324
1129074539553729443,10142,0.0179114368541367,7.600046996284623,0.07653986639886248
1142268566305094544,10280,0.020369465390827887,6.682096826842263,0.08607805014657478
1144028851180725983,14129,0.020929218653174805,7.596863882232127,0.08116965864823698
1144819945168853138,11386,0.01754846370227907,6.787163472832689,0.08110693406720115
1147744504307927650,13770,0.01653092815447456,7.342571931124412,0.07605330921629544
1151746944079320699,11792,0.015809619845578216,7.13603085740469,0.07625279092978011
1160606128719649721,10586,0.03182141045432549,7.0545141153490425,0.1012247927401255
1167216038310795722,11651,0.01890277964053312,6.259302485533882,0.08650143839862268
1170797318552128205,12878,0.011388811899724467,5.695273317517186,0.0785772925831989
1171039142540129194,14662,0.017372931122979565,7.7910422226686284,0.07451393276893213
1172940208819058820,13135,0.015983960199311514,6.884290630783661,0.07810517263755765
1179990053797070117,14922,0.01587055365843476,5.9594288138149585,0.08375897129767128
1185012008217806385,10754,0.026875742352532067,7.294997115170902,0.09215501384470363
1197041367406338745,12846,0.01822725931215121,7.137090785271399,0.07993911773924971
1201591608590228452,14220,0.018290876251130687,7.657512143080058,0.07675741426545146
1203590477181925982,11961,0.021449296938836983,6.946635833465442,0.08606080956162901
1204950365939182407,10201,0.2792575339275468,19.564898830288648,0.4003688244811184
1205373774371086111,12518,0.01830651621627221,8.070283478838181,0.0741806665234645
1206737795336404955,13595,0.01682862773843763,7.281730040278972,0.07689138304614171
1220954322939530587,10548,0.01537713443962506,7.466490470716875,0.07351011996339385
1223582847305505699,14344,0.016959438749744774,7.16075223277044,0.07785341272190947
1230072962694594753,10362,0.016997264777640412,7.3245314882923545,0.07687931268643554
1245939383644074341,14890,0.020950364468623035,8.867668106153683,0.0731953424339238
1254011394306398062,11978,0.016806680147349897,7.509111597458256,0.07542525526551937
1254024882043613534,13608,0.01755034886510863,6.68954924233001,0.08172482562803693
1254498494229131503,10439,0.02341277445020926,7.214076774072398,0.08737507686811237
1256550400673341655,11446,0.017738726915111826,7.452007712842102,0.07720875924224072
1267652316483983635,12677,0.015223770474075924,6.287404007915017,0.08070460802653606
1271183806534572053,11804,0.02186256978409541,7.499922131097244,0.08320615088458609
1272479473178637080,10261,0.014333219762864412,6.468956335774252,0.07820041122593259
1277232967389812211,15063,0.017351216300223758,6.953649508758023,0.0797566995932882
1278301895640760711,10404,0.015597733055373653,7.559240850927406,0.07326272230781956
1285301595627325559,12157,0.015958901258167044,7.1947533805825,0.07611084469711368
1291039156898163120,12712,0.0167961355835522,7.554433370083083,0.07512360138460923
1291395706844972512,13751,0.017354786152384765,6.975408105668738,0.07962506404798297
1294079284719311431,10185,0.013034613464191271,5.8568879534774565,0.08007305347838513
1298345611632685263,11519,0.01608592127096116,7.103066442860955,0.07688253836264862
1303553686907685907,10770,0.02089175751953281,7.567163932816841,0.08129955837262451
1303837865506782299,13284,0.01433871205999358,7.0234377531663394,0.07471532778020581
1307984205495898773,14099,0.015959764937171047,7.200276089771939,0.07607736852872025
1308992917435572884,13488,0.013427950406163416,5.887724576686696,0.08047960142387658
1310179912769876193,11510,0.015779409641321462,7.107756886415497,0.07638478234868633
1323948458665937751,14620,0.014862100533002208,6.702783212850926,0.077535079251092
1325151645585273425,10927,0.01828364342889016,7.685524981063372,0.07656987293716358
1334917199750566209,12655,0.01232122062563081,6.127788647332179,0.0772765363624438
1340266031802665629,11200,0.013546769743708324,6.677783698325075,0.07568338630778296
1342791438879976946,11304,0.016731942972585623,8.029191177104654,0.07203436576953613
1343321322824825616,11626,0.029197305675756638,7.7083243773642325,0.09309711918679767
1344566153834308289,10986,0.01582804450651741,6.5521325044217855,0.07995974756200247
1345764366619854981,13954,0.016801801244549507,7.217611089558082,0.07725438206358089
1346223945134745961,13183,0.015927201260332514,7.1851111545168855,0.07612317235688493
1347368989916166332,10235,0.016628952658999614,6.254350955029373,0.08305930754260371
1348529220791140213,10677,0.015472902133994652,6.509088462941985,0.07968845479955076
1352426663759952445,10981,0.044996981749378405,7.835163596874204,0.11643237794048025
1363323926118762561,12431,0.11338440690063152,11.337497384351428,0.1988296623618478
1378724281124898537,11196,0.014696918735587311,7.177514784806292,0.07429174541759714
1388589649187066308,13459,0.019884286982608152,6.874106260151082,0.08412718539468904
1389136647249463118,11850,0.021218848446794766,7.919768903263464,0.07957763393147985
1391519927587913069,14992,0.014701773558073266,6.1224376626660035,0.08094660408794396
1391898959255020882,13599,0.016312947889740317,7.339874968001442,0.07573733094017145
1397808635193601640,11608,0.018765161963932457,6.946301012431008,0.08196283570403087
1398808160091713530,12831,0.05198137007789651,8.30804955044741,0.12412181966863618
