14338901889354191195,12838216299826873449,6748595104590449705,16663219545070087647
409387005840519320,12838216299826873449,7276968695483625190,4966377085775928356
10838150046406483301,12838216299826873449,4862573627105392411,16461440299844315426
13704449819058191047,12838216299826873449,10928364944558801190,17723398076873918567
10704257082892003832,12838216299826873449,14914128576159819684,715211926808964892
14473347996338813512,12838216299826873449,10233847601644475745,2395039751541237588
17175303407589462108,12838216299826873449,7757385468338604504,11383952606716434219
6714837462532267630,12838216299826873449,5375262939404513837,5825674958319383557
14746863265604435689,12838216299826873449,15033723282460604459,5825674958319383557
12211802521763595019,12838216299826873449,823793093219799323,312818170859932300
6124213414099188380,12838216299826873449,12708318102081701555,8967596171815562817
12710321601197822644,12838216299826873449,13923493517773794176,2856273596902821316
5862538423829661324,12838216299826873449,12167247995122765649,11534650631951554733
1172940208819058820,12838216299826873449,3603692541695998588,13552948628156969536
4426933169533866296,12838216299826873449,10120990422269543004,6700879237282269989
15669804670701801680,12838216299826873449,18336399997343920198,17723398076873918567
15520773278601450136,12838216299826873449,438711534962467736,13552948628156969536
13428590110459746819,12838216299826873449,7394963889671568773,2863300336541223705
17869827620593156030,12838216299826873449,10409398144260482902,8795133570338410968
5999612594073698838,12838216299826873449,16787943746342826027,5096028166171252196
17797540599640802885,12838216299826873449,5027836677737657997,11205593087854946467
18021317159020723856,12838216299826873449,614527543127284150,2041571752575602693
2100816114431332766,12838216299826873449,16132095619590426756,2099533853508499207
18268346471740172313,12838216299826873449,6275694996599241754,5501401769859971066
1056548168046420494,12838216299826873449,3794583850875960391,17724531006030500072
1964658032127962089,12838216299826873449,2256966151965952261,351073763379112500
11128161519717317311,12838216299826873449,9684006716633684860,5096028166171252196
2496666526547843240,12838216299826873449,25727096206817301,17724531006030500072
1076215881129888662,12838216299826873449,3575033871572419891,16461440299844315426
9476386197222580978,12838216299826873449,11437371126281678687,681715288826554293
15780361305522105790,12838216299826873449,2456452905746645523,502847846532899476
10621933275536992398,12838216299826873449,17302170134345188102,4966377085775928356
9361901063704629511,12838216299826873449,8759058743171797990,3588508787280135492
11408467004631985485,12838216299826873449,11851665450537803268,13624347177094396866
14870140002114516658,12838216299826873449,18125215626638608819,2284151927402101452
2578480340116940967,12838216299826873449,9204175483773980436,3693882649946842802
9226476053661825271,12838216299826873449,17151909827870153480,15618827236035819742
12335274108942506957,12838216299826873449,16464929108363057716,3524270321824037393
67334499473933430,12838216299826873449,14177476349266058024,13871468989003903438
6128705902841385291,12838216299826873449,10775637502309442486,7083595575266260151
5796461134831712061,12838216299826873449,13719533454766929621,6853355473378345502
3350025068567001882,12838216299826873449,4867293948520875819,2879186303342218029
3701872835375214946,12838216299826873449,5689707850818432029,3124172414984147618
567113182009865064,12838216299826873449,7416575695094855521,3588508787280135492
4345071042895355139,12838216299826873449,3981645738640411464,9365193687980283270
7829070917329769116,12838216299826873449,8319859257837867698,11953655315656121701
1497310879274510833,1458038033685726795,1055839426216582197,1886682313826463644
680347640472099207,1458038033685726795,15644767701310222614,8489004613964370020
7001140406896353101,1458038033685726795,1284449850347044230,6379882538764002022
12786358049164816246,1458038033685726795,1230348469864311784,14734147596018723130
10472127323219214359,1458038033685726795,4300481675736874525,8489004613964370020
13297420921829917881,1458038033685726795,7548931433950524688,16663219545070087647
12161972236621327666,1458038033685726795,619508341764671021,10016028026405551932
12492649698397078418,1458038033685726795,5017180140151810889,3124172414984147618
14338790970220373606,1458038033685726795,7371895179517349170,9001355731170170625
13932094639803108449,1458038033685726795,2626904911492182269,11025063599702216175
4467911010764693813,1458038033685726795,8580402510395085398,9443239613042222166
12233106610603934093,1458038033685726795,18294055921921110022,6379882538764002022
9909433249727057376,1458038033685726795,10514379685347458558,6838085781157669597
7582932567055389877,1458038033685726795,5125079646227187106,10016028026405551932
14844485305006045227,1458038033685726795,17991285485089291097,9443239613042222166
17976015605528777181,1458038033685726795,5356087292846135313,16728355145112000427
17572340245467951127,1458038033685726795,16395287884514115225,9887452574020073310
7580500881557475784,1458038033685726795,3180353631922849707,681715288826554293
15519858917329930167,1458038033685726795,15784493036113137408,11420331539791812916
11265047987458367766,1458038033685726795,13537640484763420497,4966377085775928356
14235907696851131833,1458038033685726795,10530548077366085239,15722241280439288193
12761912378782068856,1458038033685726795,3832722437641986195,11534650631951554733
4824385271845976179,1458038033685726795,7496651685566436839,17662773676934033663
12723349542237735117,1458038033685726795,7107688211018423119,13700742066944965549
8025264227835337445,1458038033685726795,1056623889264803653,13552948628156969536
16383043247893683226,1458038033685726795,2330246601428635893,10232731714892209785
2095393926341080666,1458038033685726795,1318425363771870140,11719860990731055998
4075502212529598297,1458038033685726795,11650944967793974942,17510259939310439171
6350096315538029514,1458038033685726795,6862088878205582230,10141186243051624987
14163629903975863564,1458038033685726795,7874820160412392556,9365193687980283270
11820568014953993932,1458038033685726795,9764081489840887116,11624475717890130832
14036799997286837797,1458038033685726795,8849528113527720371,1010607864733637872
9427525690740762966,1458038033685726795,8249370432643938667,8668318275865235307
10215365014991722993,1458038033685726795,4131345688951190932,13082863272493697938
9161215140039989298,1458038033685726795,13046700174490143131,11534650631951554733
10221639362851550993,1458038033685726795,15855734586723601495,9365193687980283270
15623817945564716137,1458038033685726795,561285972019123202,11534650631951554733
13161648015253349411,1458038033685726795,6096000923487405702,6444423963819171550
5940933995490688236,1458038033685726795,3459092759067632408,8795133570338410968
16110407267166494255,1458038033685726795,4544285445311500025,14002396325987547196
13042497693819345136,1458038033685726795,11537841722474892263,11083578893600065825
14092906448053238219,1458038033685726795,7926417669673743742,8967596171815562817
4938456877652974439,1458038033685726795,10098679289053163080,13389912017401935134
16306284739336949550,1458038033685726795,13780944068626233306,9443239613042222166
9217210501358403468,1458038033685726795,16320619655068377498,17040142909302638667
13851463642782130864,1458038033685726795,1919724907191362816,13624347177094396866
4677756418764388681,1458038033685726795,4709038025195525947,11534650631951554733
7725759570236785556,1458038033685726795,7566889846709027135,17723398076873918567
4281658052567195849,1458038033685726795,3290144694778243201,1010607864733637872
10142219177834653151,1458038033685726795,12311614189604222369,10232731714892209785
6072035626323394601,1458038033685726795,1259685424704602870,11525063902656258156
16426306747108368376,1458038033685726795,15645604732433507620,17723398076873918567
2760122448700006226,1458038033685726795,17740254883323959933,8489004613964370020
12015636297860594937,1458038033685726795,11864014962744365121,18330324218596551043
3551635802905621328,1458038033685726795,13268582018699015608,10232731714892209785
7204170333291471454,1458038033685726795,6541915420593659986,17716766325195648004
15783549909488278226,1458038033685726795,1403508199089104395,11534650631951554733
11968113509876783743,1458038033685726795,9756533394444292073,4966377085775928356
9551762535255604061,1458038033685726795,594377534751490562,4966377085775928356
18161427873891231363,1458038033685726795,14578826029878013184,8531232040339842453
1508783290968390974,1458038033685726795,13429126029854212424,1167668424750843793
9646743865988326490,1458038033685726795,326242235131867523,6853355473378345502
18406153425945731266,1458038033685726795,11970247496439188441,12518458187560027120
1742104199129455371,1458038033685726795,6490308026001252025,13624347177094396866
6186309511692597123,1458038033685726795,5840354836705072057,9791852606764182242
12332118914842327508,1458038033685726795,3882372866406874599,7877759698236549353
16281238790496403709,1458038033685726795,15585729366045530640,17723398076873918567
9925523777473671560,1458038033685726795,11647401825407539732,3986157082556133998
10867064372097273957,1458038033685726795,13411182725955951458,502847846532899476
4613570165110377362,1458038033685726795,1199259001725689959,13603920952830904684
16542092257620035777,1458038033685726795,7047728435151068338,9001355731170170625
9305117261788653941,1458038033685726795,15990627653573020851,10886562921836426
1220954322939530587,1458038033685726795,13067894808460040061,8668318275865235307
3791084587358232678,1458038033685726795,17430173374372243333,16728355145112000427
16545440320283316823,1458038033685726795,15557490235242281351,2284151927402101452
4668671257069997217,1458038033685726795,13168381597006325028,17662773676934033663
6457484654133893428,1458038033685726795,9993734377363139803,14002396325987547196
2954329499628081159,1458038033685726795,7460371497671784548,10636062178032900457
7734651842340529760,1458038033685726795,17158121283141199766,9489370700508812663
10995398317874714685,1458038033685726795,9619597754775379077,9489370700508812663
1798053935429947331,1458038033685726795,12581182539473202429,17442528236639756535
16531111818333428256,1458038033685726795,10245991209159653091,7846255823354429725
4341060438991944764,1458038033685726795,13539085738937891635,11083578893600065825
14991867835292122211,1458038033685726795,11086531500875664288,9489370700508812663
12734992666439128781,1458038033685726795,4464411992807175996,15618827236035819742
8045648552439868171,1458038033685726795,15031419243982846707,15993167788651518825
17916321183965239489,1458038033685726795,8616044859107534409,13871468989003903438
2604103488386258205,1458038033685726795,6911142786630891920,312818170859932300
7856244934906422778,1458038033685726795,13822378091509177846,11525063902656258156
15040047496423253855,1458038033685726795,10528646391786269069,15581715550676310615
17018775398533326441,1458038033685726795,11972537382259954193,39886872361327171
15601396975303434740,1458038033685726795,1131867581486117313,1886682313826463644
15009447767837279645,1458038033685726795,10249803945143383609,14526671397703907821
18210680302508307067,1458038033685726795,899323653250247958,8892716213785988440
7935663764128041737,1458038033685726795,17170230857785458194,17724531006030500072
11646006552664519134,1458038033685726795,17677734326579442844,9887452574020073310
4520803210884895572,1458038033685726795,8793577995041352549,7846255823354429725
15124911034248017136,1458038033685726795,13040395614542188713,8892716213785988440
7125205689406811554,1458038033685726795,2181231722720823274,16557326318766380154
4563675773461926193,1458038033685726795,4340419503324448619,15753156197716541376
3520421065745719103,1458038033685726795,15078683795679620271,15111178315282063182
4013360810053844258,1458038033685726795,4514865378852096153,17510259939310439171
9909117120433828584,1458038033685726795,16426981525447231988,15111178315282063182
7501873163995983183,1458038033685726795,11554461112077774562,10886562921836426
5870475524643403516,1458038033685726795,15689354596173725014,17662773676934033663
481427332803102705,1458038033685726795,4011219355972346631,2863300336541223705
148036406015648690,1458038033685726795,5719480329776945136,499133881185340679
16707754150083809549,15236593028469391942,12052236896185063582,495972444187052843
8360848778232893079,15236593028469391942,3527067415732593253,14841745811224582019
9295568337912058301,15236593028469391942,14897070648638372503,4966377085775928356
4346649767735419008,15236593028469391942,5234192965802431444,13700742066944965549
1850462276919610036,15236593028469391942,8136307355769109485,11096108425960809908
4244664386738947165,15236593028469391942,11735315269640503435,3124172414984147618
2082046591337678520,15236593028469391942,8706099748588077587,1886682313826463644
1620527487853335555,15236593028469391942,6764224538526723165,16728355145112000427
15105335676639510419,15236593028469391942,3329950875429520920,2863300336541223705
14059420070525113724,15236593028469391942,16745035357690781359,16728355145112000427
1552532722121007685,15236593028469391942,5133353723825681902,4151977612415544496
2886428598936322754,15236593028469391942,2177079779377930562,15753156197716541376
7224343176590247704,15236593028469391942,5219430199910323799,2863300336541223705
8867550101705139860,15236593028469391942,2400239854048134185,16557326318766380154
3269690907349361189,15236593028469391942,16060795286175909647,16031645657030059705
18284831574191722558,15236593028469391942,3323369182311257785,2395039751541237588
938811956043498677,15236593028469391942,9691482218819926100,11867745464784375347
118025179220137627,15236593028469391942,2060487964584343500,13624347177094396866
5898854273068803053,15236593028469391942,2851779385484800122,8892716213785988440
2074921682400585379,15236593028469391942,8404928029251234676,13723699376639553726
4978001523700527265,15236593028469391942,15301042929091677526,13871468989003903438
16536165477224457012,15236593028469391942,16315713228262620210,8402416292533730472
18002072352238059099,15236593028469391942,16155945724535889072,7846255823354429725
786077677221122435,15236593028469391942,4896110939834240022,15722241280439288193
12346789166635018428,15236593028469391942,8210086237015122221,8402416292533730472
3603499866704604513,15236593028469391942,12485520602931997121,5864239829582784852
9980104251068644674,15236593028469391942,7566041286126045659,15753156197716541376
5268651284926317741,15236593028469391942,13338574078336566612,10084212953892766331
4902000654693483128,15236593028469391942,13286428862714816465,17821022549143880010
5421832753231624374,15236593028469391942,9649472235693582261,13603920952830904684
17487803915279456702,15236593028469391942,13353205676909657794,7083595575266260151
10159151364979822740,15236593028469391942,9348600235592297221,5096028166171252196
7485589329641692745,15236593028469391942,6501173136045286737,8402416292533730472
17092562906687690462,15236593028469391942,11461088552902587439,17821022549143880010
17437374957848910187,15236593028469391942,8213337165521036569,502847846532899476
4096394395792977767,15236593028469391942,13151807032118714971,8967596171815562817
10348622963114483385,15236593028469391942,17745657976675476642,11205593087854946467
5223947055831852938,15236593028469391942,4890896033289003173,1010607864733637872
14967463620325181222,15236593028469391942,15408673211005863128,8639424048544728415
3561372569084710156,15236593028469391942,6166855108273246030,7276189325071530947
11668752903748464589,15236593028469391942,14943646741729535895,4151977612415544496
15290048723506313282,10729675430571844054,14434343019692241663,5157310483353042161
13049238468634624737,3528104614992459056,5355275312963101648,13723699376639553726
15987104518365880139,15959945484525194241,11102939140087468152,18330324218596551043
3922851807856648063,15959945484525194241,13597005326183185447,7653584709621235905
17527886060880315931,15959945484525194241,2223446970604409942,6853355473378345502
14893933881904925626,15959945484525194241,15848537738916920611,4151977612415544496
7796528208314918149,16829720113407500390,9365521507454848361,8639424048544728415
6008907654042678257,16829720113407500390,3117815224187196956,14002396325987547196
17948514059411971159,16829720113407500390,5215278178191120518,6853355473378345502
11225183919263724206,16829720113407500390,7937115021001385416,11831298776286303988
4447676848901907403,16829720113407500390,9315155606025625888,15581715550676310615
4025833381098592069,16829720113407500390,2464901526142553846,17821022549143880010
15926685183487756894,16829720113407500390,14725652174673727030,16716087404459536038
1934248856038260360,16829720113407500390,7752603061607320175,11096108425960809908
13190443409980680832,16829720113407500390,5766714112747225946,12704396498506208442
5427407044706193735,16829720113407500390,503176332702091219,9365193687980283270
3344711325553096793,16829720113407500390,5406177154337117288,4386538170747266041
9978525836905553127,16829720113407500390,12326959219779578494,6379882538764002022
8425798286615006736,16829720113407500390,14081896108893709671,8795133570338410968
7920539012258400100,16829720113407500390,13215523705591629183,18356927662898736585
1875114017519572070,16829720113407500390,4669042260531874443,1886682313826463644
13428003009262840395,16829720113407500390,6335143110778588359,2799080745457044927
3368829157448084282,16829720113407500390,788299772925472529,7846255823354429725
18217661669154042833,16829720113407500390,15237834852972931082,502847846532899476
7121257063318398139,16829720113407500390,1769962466317299306,17199415210853206065
6755234906208855655,16829720113407500390,16474068296151695851,4867441818785205216
3855872984251168345,16829720113407500390,6984769432929083078,8795133570338410968
12172245183449079828,16829720113407500390,4867015738497563939,3588508787280135492
8005957839591334619,16829720113407500390,6294892915371647114,4386538170747266041
13355069675739262009,16829720113407500390,2718330193708686536,9365193687980283270
6915426504324951192,16829720113407500390,5929143812622779631,16663219545070087647
4021222598383619107,16829720113407500390,13346256766223378218,10232731714892209785
12617960615977231914,16829720113407500390,3674903967462270910,3524270321824037393
8432363431114985561,16829720113407500390,11098590830339118030,15581715550676310615
8028018910308228895,16829720113407500390,390951867561684056,3524270321824037393
5396640104690872224,16829720113407500390,3843098275357324251,4151977612415544496
8745913646583235156,16829720113407500390,15718179027559495378,12055210698744655522
17091521780245181285,16829720113407500390,8245692094168399257,13164790704301606673
5299865985330274933,16829720113407500390,422844763274795940,13603920952830904684
11389546570851483929,16829720113407500390,874485283611710712,12338237057332679431
1558900444185993257,16829720113407500390,17904900436677680234,7427295250066021528
12925841766233058161,16829720113407500390,10733174578697681883,11525063902656258156
14275322343255354081,16829720113407500390,10973336414378695039,17471550639637384541
5889074921417263497,16829720113407500390,11998432128914403835,17471550639637384541
384643168696412361,16829720113407500390,16699960747776285525,8611872363124361066
1086425134027360746,16829720113407500390,14468022476782990155,15753156197716541376
9085787406990517956,16829720113407500390,13476862250595728461,3592149846521146040
6719238600446117673,16829720113407500390,17720380045781381339,495972444187052843
5418999084107096797,16829720113407500390,4319136634587078179,3086696905820515211
11441122484895014555,16829720113407500390,1935444032358404438,3524270321824037393
14163784910922838846,16829720113407500390,10479159094502633993,7846255823354429725
3439569341889058403,16829720113407500390,14972899840604559418,17724531006030500072
11043600452222170803,16829720113407500390,4551138410188177912,17724531006030500072
6143826569206920768,16829720113407500390,14030428404464080240,18356927662898736585
15693408226383708882,16829720113407500390,4042863679143861964,3588508787280135492
8451695145908254004,16829720113407500390,7869852611611361697,14648436678671441495
9183628624907979839,16829720113407500390,13036444271052132597,8402416292533730472
10386881791005570967,16829720113407500390,1419828640335438080,13389912017401935134
4742633138444304800,16829720113407500390,3492204340050720303,3792941338634005122
4087243452212571727,16829720113407500390,7435647307392689344,1010607864733637872
9725478342371870450,16829720113407500390,12716526933620362504,13955668495936797349
9079342434632109660,16829720113407500390,14528597992630241203,9443239613042222166
3616203164687175617,16829720113407500390,8565908170580243238,1167668424750843793
12885861484925944677,16829720113407500390,550565547073083449,18330324218596551043
17588023326706036577,16829720113407500390,11120860443772129298,14734147596018723130
4868057002786807206,16829720113407500390,18309664953394553668,7083595575266260151
9682101139173453312,16829720113407500390,7556739199304206050,10084212953892766331
10172710786931752171,16829720113407500390,13973675706033227240,17662773676934033663
16261949744768887734,16829720113407500390,11937788619746125945,18330324218596551043
7093910121042365531,16829720113407500390,7362500306830892944,1010607864733637872
3912888665039519851,16829720113407500390,2506763679742509699,18356927662898736585
12478382221079833201,16829720113407500390,13733550687975519985,11083578893600065825
14982237692078312923,16829720113407500390,3628631845716747257,351073763379112500
13762139308678265454,16829720113407500390,5023258780831044653,3592149846521146040
6952532162450242706,16829720113407500390,12118273080295753310,376339093527107031
16463928527583216359,16829720113407500390,11699153084564816657,5617566764344496280
10234811939489569283,16829720113407500390,16781439989123503855,10708460724108358047
16372524419919658534,16829720113407500390,3301466934705154340,17199415210853206065
7372666664497857380,16829720113407500390,11584353761818759531,10886562921836426
660871718442839594,16829720113407500390,5910266528114663410,9489370700508812663
2883751358404058946,16829720113407500390,8855626732863006578,17821022549143880010
4457447942073963533,16829720113407500390,17158779537331449945,11732943810628117467
15062326659593408095,16829720113407500390,4324197053728614512,3986157082556133998
11666571392011305230,16829720113407500390,13295060047815703316,9001355731170170625
9369147774426777757,16829720113407500390,17226088137269652237,13082863272493697938
9607052629155142355,16829720113407500390,8370683205289238211,11719860990731055998
3785128796625733721,16829720113407500390,14133340992264260260,13389912017401935134
9572873573786303865,16829720113407500390,4129058893138261955,17716766325195648004
18074032579037415351,16829720113407500390,17928635700586748813,15993167788651518825
10617517882734344350,16829720113407500390,5366436101126369270,1221386480980520943
3128493397660372497,16829720113407500390,2538472926412968823,11420331539791812916
13713144992326511849,16829720113407500390,5045914861589079464,11096108425960809908
15228359220283009096,16829720113407500390,9676482541927555816,9443239613042222166
9007858175232384144,16829720113407500390,14934050042830657274,7846255823354429725
6163614797075415918,16829720113407500390,2035696748618039964,5096028166171252196
16463760139555224288,16829720113407500390,9552882514601267252,10084212953892766331
15367739111951547741,16829720113407500390,5957679805460401815,16373784565394859813
9389010146176956623,16829720113407500390,10411774606629128857,7846255823354429725
16116645341561242667,16829720113407500390,8578511633127901032,10708460724108358047
8357853000613511387,16829720113407500390,15297819219817070822,16373784565394859813
12148861939861530038,16829720113407500390,16398637126407681348,16728355145112000427
14945233035345403695,16829720113407500390,13971123622318635571,5864239829582784852
15442371707515267297,16829720113407500390,17433764507752672896,10636062178032900457
7488369900527187072,16829720113407500390,286004706713824433,9443239613042222166
15619238150207396161,16829720113407500390,3094724687718793567,9489370700508812663
909774515147735223,16829720113407500390,8297440106723832209,11096108425960809908
4592782899680056938,16829720113407500390,8177335671398594613,16663219545070087647
9602842288816277095,16829720113407500390,17505475925988042289,17724531006030500072
3825049149986398637,16829720113407500390,9888775615709356465,7653584709621235905
13550736161009734000,16829720113407500390,7914276208878546664,11205593087854946467
752434993084036398,16829720113407500390,2318723544226353691,17471550639637384541
3467996871648879670,16829720113407500390,2100862131940800448,11096108425960809908
11375123019802362817,16829720113407500390,4218501669029994693,13603920952830904684
15614452390254898821,16829720113407500390,10600084613826422691,681715288826554293
7770667386377219914,16829720113407500390,18372536381357359058,13603920952830904684
9011653767275910450,16829720113407500390,16092438066700871723,3592149846521146040
14981582481875334322,16829720113407500390,12673040992910393915,39886872361327171
3788819735830991971,16829720113407500390,8693934922197265995,5157310483353042161
15433036893926374705,16829720113407500390,10363099678951858505,1167668424750843793
10966646209965286931,16829720113407500390,16495431132170446908,9365193687980283270
2308773791374663481,16829720113407500390,15681658165532521724,11420331539791812916
9074277032069741946,16829720113407500390,3696724952749195482,7846255823354429725
7479029096634579281,16829720113407500390,14638121637537427543,8795133570338410968
18337056593282642608,16829720113407500390,1590028869538256028,4966377085775928356
5536700979743296718,16829720113407500390,5339783097399934782,13955668495936797349
11087149023978710355,16829720113407500390,12723499376046961966,8118442076739719015
5804228432635775253,16829720113407500390,5337375238231573573,13624347177094396866
10187487458896939528,16829720113407500390,8351028375021838138,3588508787280135492
8716131489186673884,16829720113407500390,14268679340421340415,8795133570338410968
7981382627235030618,16829720113407500390,10690240009751838918,8795133570338410968
8705692007876934614,16829720113407500390,10165096129964096876,5864239829582784852
15209787549528271338,16829720113407500390,16158601452020042387,10232731714892209785
14504848916994154650,16829720113407500390,7154001619184022593,17723398076873918567
9548760204967054931,16829720113407500390,15539399080338803521,5096028166171252196
17689815128737611088,16829720113407500390,13131333174501597322,10886562921836426
7038861647494307063,16829720113407500390,11779041182472260455,7427295250066021528
11296288421161861939,16829720113407500390,6408353916834218611,8795133570338410968
4710266613085465391,16829720113407500390,4559427800902176147,9443239613042222166
15062486168656784976,16829720113407500390,9262196341547151113,3792941338634005122
11349895859951737525,16829720113407500390,2269446192624611624,11083578893600065825
11492567107643389669,16829720113407500390,639050712371678624,12704396498506208442
4764296072122424872,16022628359086318052,15567343073121830485,3124172414984147618
12960595893996758801,16022628359086318052,9568608269157797860,6096452770481398466
14614512297802800763,11850949062767071094,3213993422526341248,8668318275865235307
7702856596065082324,11850949062767071094,7622754512962972423,351073763379112500
13860826941385443595,11850949062767071094,8410245579596176504,11525063902656258156
17433511806667228138,11850949062767071094,4105340224739314989,13723699376639553726
4762506035586600477,15878525442967677093,11919097426095170616,16557326318766380154
12725258537845735902,15878525442967677093,17664833232197465830,3342307390076420399
9690131767194391101,15878525442967677093,11802948803987689197,7893048476165349848
7876061571860844366,15878525442967677093,6557059771407228749,6096452770481398466
2818447524968788500,17850012524521121073,15931119628554129865,16728355145112000427
12225031524398633472,4116582954999108717,16335566886008557121,8301099333308768859
13205931693505095059,4116582954999108717,17981796114116218660,16557326318766380154
16894445945992128487,4116582954999108717,4585728504184122190,11624475717890130832
15587381563861869664,4116582954999108717,15000611715791314141,17767025442751192691
9609855818134889207,4116582954999108717,7706853463296363656,17821022549143880010
7471132496210900934,4116582954999108717,3316751029179825626,1886682313826463644
3430238102395725575,4116582954999108717,2668708858527044498,6379882538764002022
12506865973023750366,4116582954999108717,16231117322656002220,7276189325071530947
12156434671453168798,4116582954999108717,11009414952104688739,17199415210853206065
9600515585473993745,4116582954999108717,13168441401028462485,9327780988969938580
3567885054615621103,4116582954999108717,3845941257620919829,15618827236035819742
4529876472968160317,4116582954999108717,13372554089139689408,8967596171815562817
3699905905969413459,4116582954999108717,14568552081300300111,3890399407684779481
808276611949293197,4116582954999108717,11831670464893740546,2856273596902821316
16272168273632721561,4116582954999108717,13612182142737314515,312818170859932300
